seed,radius,duration,noa,F1_score,roc_auc
44,4,4,100,0.7044776119402985,0.932868187027288
45,4,4,100,0.7072720147791525,0.8806327074472516
46,4,4,100,0.7409138977013413,0.9027027783431294
47,4,4,100,0.7414237883528185,0.8781227436954907
48,4,4,100,0.7459875167186804,0.921059429165626
49,4,4,100,0.7401129943502824,0.9194692452048052
50,4,4,100,0.742860323999332,0.9391749227008008
1,5,4,100,0.7357102433503112,0.9390289194334064
2,5,4,100,0.8265401079471432,0.9423580236372272
3,5,4,100,0.7591196603413916,0.9186282757520744
4,5,4,100,0.8108538011695906,0.9529416908889536
5,5,4,100,0.6791686348606518,0.8691032020486108
6,5,4,100,0.7971899816737935,0.9441852599817924
7,5,4,100,0.7875473285654186,0.9020726603718902
8,5,4,100,0.7371182795698925,0.938406557464876
9,5,4,100,0.7459692538432696,0.8711731168420934
10,5,4,100,0.7574285714285715,0.9002015921129944
11,5,4,100,0.7348941539324267,0.907446399947281
12,5,4,100,0.820953460984865,0.9471517290293822
13,5,4,100,0.7301213889150278,0.8788101067550855
14,5,4,100,0.7826293986000666,0.9155926154745893
15,5,4,100,0.7905072126570498,0.9058003055806392
16,5,4,100,0.6880989472690365,0.9005630123578903
17,5,4,100,0.8109952783881071,0.9380343651013654
18,5,4,100,0.8205323556021142,0.9444747456306803
19,5,4,100,0.7478185745140389,0.9376647973893582
20,5,4,100,0.7869381348912238,0.9287480188390664
21,5,4,100,0.7615627693191611,0.886708116549425
22,5,4,100,0.7853192087747258,0.9176253434559982
23,5,4,100,0.7825716315415582,0.935090597035116
24,5,4,100,0.8084734658222319,0.9454790520365493
25,5,4,100,0.7321467238317959,0.893230803773752
26,5,4,100,0.6753915281594904,0.8692258161930826
27,5,4,100,0.7631629701060753,0.9013763595374348
28,5,4,100,0.656526261050442,0.9113303411957748
29,5,4,100,0.7904941135279443,0.9342474402055536
30,5,4,100,0.7763720930232558,0.9012960274203636
31,5,4,100,0.8050128657200039,0.944359070539039
32,5,4,100,0.8343999626290466,0.9483593216769192
33,5,4,100,0.7071610049872965,0.9006624799970686
34,5,4,100,0.8236017791236869,0.9602739029198474
35,5,4,100,0.7793612718122384,0.9545816451777892
36,5,4,100,0.7788227098571926,0.933061892102622
37,5,4,100,0.7818037308897097,0.9285485744914184
38,5,4,100,0.7954375467464473,0.9247879635153656
39,5,4,100,0.7667684256432621,0.9026165717882018
40,5,4,100,0.7936507936507936,0.9342123327224924
41,5,4,100,0.7717391304347826,0.9104240757442112
42,5,4,100,0.77610515812763,0.9389372232378178
43,5,4,100,0.7301617149304249,0.8712203541450022
44,5,4,100,0.8211605686320205,0.9326521553601964
45,5,4,100,0.7818250093879083,0.9268389907467586
46,5,4,100,0.7722521677993907,0.8885904580425668
47,5,4,100,0.7732696897374701,0.9374414251589273
48,5,4,100,0.7209931858489685,0.9280117467250576
49,5,4,100,0.8100415286267556,0.916437573955656
50,5,4,100,0.8087375461901867,0.9192119720137965
