seed,radius,duration,noa,F1_score,roc_auc
4,2,15,450,0.7693713933306903,0.8848352626564786
5,2,15,450,0.7780500728573321,0.8911164216871034
6,2,15,450,0.7624950196998539,0.8787026385923967
7,2,15,450,0.7596522710910049,0.8726050214705137
8,2,15,450,0.7124228752328549,0.8379453680052851
9,2,15,450,0.7337198357008387,0.8578493264963021
10,2,15,450,0.7866922386173408,0.8939866572960362
11,2,15,450,0.7819097292781503,0.8879021887520272
12,2,15,450,0.7771596153016777,0.8844255946454082
13,2,15,450,0.7284988229081868,0.8565547272183381
14,2,15,450,0.7784105303739605,0.8719379223778809
15,2,15,450,0.773997942251702,0.8825301521089304
16,2,15,450,0.8000045212044489,0.894034693013094
17,2,15,450,0.730833655456771,0.8483097898057217
18,2,15,450,0.7779365218920344,0.8797543779821994
19,2,15,450,0.7430755594947929,0.8672635346103097
20,2,15,450,0.7237932207481538,0.8500113094603815
21,2,15,450,0.8055183616129244,0.9035711458995568
22,2,15,450,0.7885400054990377,0.8801227168232217
23,2,15,450,0.772536167113583,0.8728042275917626
24,2,15,450,0.7847603071165882,0.8889813649268941
25,2,15,450,0.7128725929833817,0.8302502538481353
26,2,15,450,0.7436100305487792,0.859996232610613
27,2,15,450,0.7791065775589167,0.886999316491125
28,2,15,450,0.7843029092794651,0.8861181976500644
29,2,15,450,0.7918087230920305,0.8897196923243422
30,2,15,450,0.7649130506336058,0.8690267103571561
31,2,15,450,0.7614146806891154,0.8758919921146932
32,2,15,450,0.77465882614002,0.884282730551899
33,2,15,450,0.7573683853919643,0.8804707530807856
34,2,15,450,0.7730320283132928,0.8809219643105621
35,2,15,450,0.8061739388542595,0.896255940409488
36,2,15,450,0.7983090753424658,0.8907560584835423
37,2,15,450,0.7909316564620221,0.8846478350799837
38,2,15,450,0.7408377539565495,0.8539507685118413
39,2,15,450,0.7778739251875787,0.8866252259899015
40,2,15,450,0.7937942358869826,0.8931292324901169
41,2,15,450,0.7190311493249723,0.8451150930030529
42,2,15,450,0.7640174556995504,0.8831975630725244
43,2,15,450,0.7762037178953822,0.8738652444595255
44,2,15,450,0.7797872222897356,0.8799465106273948
45,2,15,450,0.7941455870981995,0.9017392613420036
46,2,15,450,0.7847178778000944,0.8924136670042979
47,2,15,450,0.7934398635704241,0.8952940907095763
48,2,15,450,0.760676147035149,0.8725200250968432
49,2,15,450,0.7652769217222858,0.8716753014035656
50,2,15,450,0.7582657752225919,0.8739383032171189
1,2,20,450,0.8021759988076719,0.8930603975311368
2,2,20,450,0.806943723416851,0.8890906444019304
3,2,20,450,0.7997678985895376,0.8941144420642569
4,2,20,450,0.7973885469128894,0.8887565433688762
5,2,20,450,0.8168234230371275,0.9000438342237971
6,2,20,450,0.8045434981942028,0.8956020886014
7,2,20,450,0.7869786293966753,0.876271675130691
8,2,20,450,0.7664531691138177,0.8641973365189787
9,2,20,450,0.7714184468048375,0.8635970113896176
10,2,20,450,0.808031240927863,0.8961405697552726
11,2,20,450,0.8001538360520416,0.8900642999655575
12,2,20,450,0.8140696971106872,0.900803037230114
13,2,20,450,0.8026848636621764,0.8933460418616973
14,2,20,450,0.7898585236027454,0.8786981636093405
15,2,20,450,0.7867941429172075,0.8884657602767795
16,2,20,450,0.8159764388643992,0.9045768988644448
17,2,20,450,0.7935788039581242,0.8768664986877543
18,2,20,450,0.7934775510965587,0.8846350197425934
19,2,20,450,0.7564890998099838,0.8624805552528229
20,2,20,450,0.8088687580383604,0.9086076547114512
21,2,20,450,0.8168641970714644,0.8965565509209749
22,2,20,450,0.8025918411235051,0.8839063358812029
23,2,20,450,0.8010069909127493,0.8844208157009886
24,2,20,450,0.7951611282173107,0.8903898204739344
25,2,20,450,0.7852449250790451,0.8754666683736344
26,2,20,450,0.7949032908607572,0.8883533944932444
27,2,20,450,0.8163220413550374,0.9042748346231804
28,2,20,450,0.7978997239424009,0.883153257382416
29,2,20,450,0.7710039259674706,0.8645669368176037
30,2,20,450,0.7796914179036184,0.8684832116065794
31,2,20,450,0.8191868466382917,0.9020131985704984
32,2,20,450,0.8025531674527636,0.9008346150681056
33,2,20,450,0.8114517393715696,0.896229494173343
34,2,20,450,0.7454835281615303,0.8446244862193497
35,2,20,450,0.8110633387309919,0.8961125123712799
36,2,20,450,0.7897786713000445,0.8834625557784075
37,2,20,450,0.8095473773660669,0.8957513245543812
38,2,20,450,0.8003613369467028,0.8977832647657124
39,2,20,450,0.8110589806202614,0.8991881274695919
40,2,20,450,0.8184686579722339,0.9037431054859196
41,2,20,450,0.7435259692757864,0.8455471735677462
42,2,20,450,0.7932286949457978,0.8898477735782035
43,2,20,450,0.8050059005955484,0.8954570991077105
44,2,20,450,0.8019037625543397,0.8905620564789394
45,2,20,450,0.8003698929552205,0.8862151697249816
46,2,20,450,0.7779493284720413,0.8727820026020979
47,2,20,450,0.817105029073306,0.8962307484562556
48,2,20,450,0.7436524014135046,0.8374233968416038
49,2,20,450,0.7934814980269526,0.878858488852432
50,2,20,450,0.7894390885188431,0.8839413998991719
1,2,25,450,0.7989946414055112,0.8793892968864307
2,2,25,450,0.8246089000567399,0.900256780373542
3,2,25,450,0.8276262887623901,0.9107314380752614
4,2,25,450,0.8191361154284099,0.8991574666488463
5,2,25,450,0.8247195844224597,0.9009121214142496
6,2,25,450,0.7938871603746901,0.8804537767404232
7,2,25,450,0.7826483423435159,0.8686905538928843
8,2,25,450,0.7956286468689898,0.8783575149926939
9,2,25,450,0.8292896316518555,0.9086555315504882
10,2,25,450,0.8153782072642453,0.8933089195611933
11,2,25,450,0.8041487899362686,0.8900837175829852
12,2,25,450,0.8172652804032766,0.8967802122918671
13,2,25,450,0.815158204562178,0.9004043796823689
14,2,25,450,0.8202820930774093,0.8954672123020035
15,2,25,450,0.8033940262532165,0.8897817246125863
16,2,25,450,0.8261921392916163,0.9063212038151875
17,2,25,450,0.8307569530345956,0.8966020321128557
18,2,25,450,0.797659321568986,0.88837672318991
19,2,25,450,0.7954329685704292,0.8804209967788793
20,2,25,450,0.8123636785841647,0.8934715490309932
21,2,25,450,0.82898733024934,0.8999144138252367
22,2,25,450,0.7967776942983554,0.8817270095870342
23,2,25,450,0.8036346963444625,0.8798426182382467
24,2,25,450,0.8267360546430313,0.9052942138546272
25,2,25,450,0.8095572389472997,0.8862869279741873
26,2,25,450,0.8117145238523265,0.894823874959572
27,2,25,450,0.8404081160187191,0.9120534277671308
28,2,25,450,0.8080980942728496,0.8868536956023951
29,2,25,450,0.8148715217680735,0.893309750644789
30,2,25,450,0.7977544592587757,0.8802799438647355
31,2,25,450,0.8320053391065135,0.9070433105440432
32,2,25,450,0.7684960158519133,0.8511563348548763
33,2,25,450,0.817553770759597,0.8962795532173755
34,2,25,450,0.7999347498062885,0.8867209019302406
35,2,25,450,0.826863617901342,0.8989737255181023
36,2,25,450,0.8249580220475506,0.8979230769029145
37,2,25,450,0.8279432081093228,0.8998280312241868
38,2,25,450,0.8371676573730943,0.9157530078804546
39,2,25,450,0.8250607994515808,0.9014001799710348
40,2,25,450,0.8508910521040381,0.9227080968111387
41,2,25,450,0.78116329927865,0.8688809912410802
42,2,25,450,0.7949324099354066,0.8878108931519196
43,2,25,450,0.8047215723357599,0.887745021011538
44,2,25,450,0.8066531534913207,0.8887972422644752
45,2,25,450,0.8184440435913848,0.8995998294770525
46,2,25,450,0.8283137514479563,0.8915091046357846
47,2,25,450,0.831989471229134,0.9043169584848244
48,2,25,450,0.787124682746181,0.865959283087912
49,2,25,450,0.807770723864145,0.8802990812703806
50,2,25,450,0.815716017936052,0.8961286840059497
