seed,radius,duration,noa,F1_score,roc_auc
19,1,1,2000,0.496793790077624,0.7678271098715284
20,1,1,2000,0.4909650349650349,0.7658455992397628
21,1,1,2000,0.486865738661877,0.7683860351425209
22,1,1,2000,0.4900387227117122,0.7666515752901033
23,1,1,2000,0.4951685393258427,0.7645972288427039
24,1,1,2000,0.4890927396800537,0.7653230158881206
25,1,1,2000,0.4864955921163457,0.7675969740773294
26,1,1,2000,0.4840864440078585,0.7637238604880154
27,1,1,2000,0.4738406325351876,0.7512297666333165
28,1,1,2000,0.482069700881082,0.7545175353485403
29,1,1,2000,0.4833921469780989,0.7673318101921569
30,1,1,2000,0.4942786627776531,0.7628764915367556
31,1,1,2000,0.4820047090480995,0.7595578321713421
32,1,1,2000,0.50305647467893,0.7737190938137313
33,1,1,2000,0.5005053340819764,0.7786614077395553
34,1,1,2000,0.499102937878448,0.768769833152819
35,1,1,2000,0.5039784825731256,0.7859774216266362
36,1,1,2000,0.5115155600494327,0.7812300113570426
37,1,1,2000,0.4875278396436525,0.7631128515823118
38,1,1,2000,0.4859656003137431,0.761328500844236
39,1,1,2000,0.4840971559993268,0.7595896325933398
40,1,1,2000,0.4723753797682007,0.753923421147573
41,1,1,2000,0.504025944978752,0.7683171217801148
42,1,1,2000,0.4881484794275492,0.7674505835166383
43,1,1,2000,0.4991881753541235,0.7735910832517586
44,1,1,2000,0.4925314685314685,0.7639197990882483
45,1,1,2000,0.4859312192943278,0.770776777608432
46,1,1,2000,0.491959968514562,0.7620156526001352
47,1,1,2000,0.4957207585165296,0.7793781243077917
48,1,1,2000,0.4908683473389356,0.7649668369241917
49,1,1,2000,0.4847362514029181,0.7634676402168048
50,1,1,2000,0.4937773292970064,0.7639245528247655
1,1,1,3000,0.5103768115942029,0.767972672919886
2,1,1,3000,0.5034314295684541,0.7671531897309225
3,1,1,3000,0.5260309975650291,0.7741335805772326
4,1,1,3000,0.5129196967352623,0.7659234801242211
5,1,1,3000,0.513751503161488,0.7637660273173059
6,1,1,3000,0.5193953882933601,0.7716721341224183
7,1,1,3000,0.5232805666292526,0.7703448706547957
8,1,1,3000,0.502301117685733,0.7663290040116391
9,1,1,3000,0.5257266375882966,0.7704747333416206
10,1,1,3000,0.5211267605633803,0.7679746788659307
11,1,1,3000,0.5154527938342968,0.774753121942515
12,1,1,3000,0.51076351246709,0.7653421173731054
13,1,1,3000,0.5095413199148442,0.7708537593412632
14,1,1,3000,0.5332714329928815,0.7865587662701583
15,1,1,3000,0.5296902895288365,0.7793500956749644
16,1,1,3000,0.4950181509229937,0.7512154449068619
17,1,1,3000,0.4990913660441557,0.7617268640102552
18,1,1,3000,0.5001351090523065,0.7731550002367724
19,1,1,3000,0.5194281950954945,0.7644436839165066
20,1,1,3000,0.5054656417783615,0.7638164411078461
21,1,1,3000,0.5300561254112638,0.790216758024072
22,1,1,3000,0.5222811568392117,0.7731653567603903
23,1,1,3000,0.5184668449405108,0.7729961708777773
24,1,1,3000,0.5226736768856072,0.7763069608469303
